"sep=;"
"ordinal_id";"github_repo_id";"repo_full_name";"repo_html_url";"repo_forks_count";"repo_stargazers_count";"repo_created_at";"repo_is_fork";"repo_has_issues";"repo_open_issues_count";"repo_has_wiki";"repo_network_count";"repo_pushed_at";"repo_size";"repo_updated_at";"wrepo_atchers_count";"project_id";"project_name";"project_url";"project_htmlurl";"project_created_at";"project_updated_at";"project_homepage_url";"project_average_rating";"project_rating_count";"project_review_count";"project_activity_level";"project_user_count";"twelve_month_contributor_count";"total_contributor_count";"twelve_month_commit_count";"total_commit_count";"total_code_lines";"main_language_name";"developer_works_during_bd";"developer_works_period";"developer_all_pushes";"developer_all_stars_given";"developer_all_creations";"developer_all_issues_created";"developer_all_pull_requests"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"True";"35";"105";"0";"17";"0";"14"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"1045";"sonatype/plexus-pom";"sonatype/plexus-pom";"https://github.com/sonatype/plexus-pom";"0";"1";"31";"2010-11-02 17:20:02";"False";"True";"0";"True";"0";"2014-11-14 18:39:48";"14488";"2013-11-29 07:54:46";"1";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"None";"0";"0";"0";"0";"0";"0"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"245";"75";"0";"0";"83";"12"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"None";"0";"0";"0";"0";"0";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"True";"2";"0";"0";"0";"1";"0"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"True";"657";"575";"0";"51";"90";"37"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"True";"336";"238";"0";"88";"57";"101"
"1045";"sonatype/plexus-pom";"sonatype/plexus-pom";"https://github.com/sonatype/plexus-pom";"0";"1";"31";"2010-11-02 17:20:02";"False";"True";"0";"True";"0";"2014-11-14 18:39:48";"14488";"2013-11-29 07:54:46";"1";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"True";"4";"2";"0";"2";"0";"0"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"4";"0";"2";"0";"1";"0"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"False";"2";"0";"4";"0";"1";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"False";"20";"64";"0";"16";"0";"0"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"True";"4";"2";"0";"0";"0";"2"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"1045";"sonatype/plexus-pom";"sonatype/plexus-pom";"https://github.com/sonatype/plexus-pom";"0";"1";"31";"2010-11-02 17:20:02";"False";"True";"0";"True";"0";"2014-11-14 18:39:48";"14488";"2013-11-29 07:54:46";"1";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"True";"28";"32";"0";"32";"0";"0"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"44";"2";"116";"0";"0";"0"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"False";"66";"9";"0";"0";"50";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"None";"0";"0";"0";"0";"0";"0"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"False";"378";"748";"0";"0";"23";"152"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"1045";"sonatype/plexus-pom";"sonatype/plexus-pom";"https://github.com/sonatype/plexus-pom";"0";"1";"31";"2010-11-02 17:20:02";"False";"True";"0";"True";"0";"2014-11-14 18:39:48";"14488";"2013-11-29 07:54:46";"1";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"True";"4";"0";"0";"2";"0";"2"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"162";"82";"0";"8";"58";"60"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"None";"0";"0";"0";"0";"0";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"None";"0";"0";"0";"0";"0";"0"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"False";"595";"1292";"0";"132";"0";"19"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"False";"2";"1";"0";"3";"0";"0"
"1045";"sonatype/plexus-pom";"sonatype/plexus-pom";"https://github.com/sonatype/plexus-pom";"0";"1";"31";"2010-11-02 17:20:02";"False";"True";"0";"True";"0";"2014-11-14 18:39:48";"14488";"2013-11-29 07:54:46";"1";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"True";"6";"8";"3";"1";"0";"1"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"119";"102";"0";"16";"60";"25"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"None";"0";"0";"0";"0";"0";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"True";"132";"93";"0";"65";"0";"78"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"True";"1";"0";"1";"0";"0";"0"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"False";"3";"5";"0";"2";"0";"0"
"1045";"sonatype/plexus-pom";"sonatype/plexus-pom";"https://github.com/sonatype/plexus-pom";"0";"1";"31";"2010-11-02 17:20:02";"False";"True";"0";"True";"0";"2014-11-14 18:39:48";"14488";"2013-11-29 07:54:46";"1";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"True";"25";"51";"0";"9";"0";"4"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"21";"5";"36";"0";"0";"2"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"False";"8";"0";"2";"0";"6";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"None";"0";"0";"0";"0";"0";"0"
"1352";"Pylons/pyramid";"Pylons/pyramid";"https://github.com/Pylons/pyramid";"541";"1565";"19";"2010-10-24 22:00:35";"False";"True";"123";"True";"541";"2015-01-02 05:51:49";"29946";"2015-01-04 16:37:15";"1565";"712971";"python-pyramid";"https://www.openhub.net/p/python-pyramid.xml";"https://www.openhub.net/p/python-pyramid";"2014-01-09T03:03:52Z";"2015-01-02T22:35:07Z";"http://pylonsproject.org";"None";"0";"0";"60";"2";"53";"222";"480";"7965";"56604";"Python";"False";"8";"4";"0";"5";"0";"2"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"True";"1737";"223";"0";"95";"0";"89"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"True";"146";"82";"0";"0";"11";"60"
"1040";"zikula/core";"zikula/core";"https://github.com/zikula/core";"70";"147";"15";"2010-07-18 10:35:53";"False";"True";"111";"True";"70";"2015-01-05 21:10:38";"56085";"2015-01-05 21:10:38";"147";"71";"Zikula";"https://www.openhub.net/p/zikula.xml";"https://www.openhub.net/p/zikula";"2006-10-10T15:51:31Z";"2015-01-05T20:38:43Z";"http://zikula.org";"4.0";"23";"3";"0";"31";"12";"59";"106";"5408";"295314";"PHP";"None";"0";"0";"0";"0";"0";"0"
"1138";"mulesoft/mule";"mulesoft/mule";"https://github.com/mulesoft/mule";"213";"151";"156";"2012-12-07 19:23:06";"False";"False";"12";"True";"213";"2015-01-05 22:45:54";"376185";"2015-01-05 20:53:03";"151";"3496";"Mule";"https://www.openhub.net/p/mule.xml";"https://www.openhub.net/p/mule";"2006-10-31T20:59:01Z";"2015-01-03T22:22:43Z";"http://www.mulesoft.org";"3.92857";"14";"0";"70";"22";"42";"120";"1684";"53952";"1996469";"Java";"None";"0";"0";"0";"0";"0";"0"
"1045";"sonatype/plexus-utils";"sonatype/plexus-utils";"https://github.com/sonatype/plexus-utils";"19";"16";"30";"2010-06-15 18:48:56";"False";"True";"7";"True";"19";"2014-11-14 18:37:21";"2767";"2014-09-22 18:41:14";"16";"5381";"Plexus";"https://www.openhub.net/p/plexus.xml";"https://www.openhub.net/p/plexus";"2007-05-15T08:41:46Z";"2015-01-05T19:10:43Z";"http://plexus.codehaus.org";"4.0";"3";"0";"60";"13";"17";"93";"333";"13854";"480388";"Java";"True";"168";"469";"0";"20";"0";"24"
"1344";"yahoo/mojito";"yahoo/mojito";"https://github.com/yahoo/mojito";"247";"1589";"12";"2012-03-29 19:41:48";"False";"True";"36";"True";"247";"2014-12-08 17:50:45";"80978";"2015-01-03 15:53:37";"1589";"598170";"Yahoo! Mojito Framework";"https://www.openhub.net/p/yahoo_mojito.xml";"https://www.openhub.net/p/yahoo_mojito";"2012-05-16T19:22:30Z";"2015-01-02T23:15:22Z";"http://developer.yahoo.com/cocktails/mojito/";"None";"0";"0";"40";"2";"11";"57";"341";"4012";"60864";"JavaScript";"None";"0";"0";"0";"0";"0";"0"
"1337";"postrank-labs/goliath";"postrank-labs/goliath";"https://github.com/postrank-labs/goliath";"199";"2077";"25";"2011-01-06 21:25:45";"False";"True";"22";"True";"199";"2015-01-02 16:16:08";"3387";"2015-01-04 15:32:21";"2077";"583980";"Goliath";"https://www.openhub.net/p/Goliath.xml";"https://www.openhub.net/p/Goliath";"2011-05-21T04:03:47Z";"2015-01-02T22:11:47Z";"http://goliath.io";"None";"0";"0";"40";"2";"10";"81";"25";"728";"6128";"Ruby";"None";"0";"0";"0";"0";"0";"0"
